label,left_id,left_name,left_brand,left_descrtiption,left_price,right_id,right_name,right_brand,right_descrtiption,right_price
1,pcmg_15,HP Inc. ProBook 450 G5 - 8th Gen Intel Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 15.6in TN 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi Bluetooth - kbd: US (2ST02UTABA),HP,"HP ProBook 450 G5 - 8th Gen Intel Core i5 8250U / 1.6 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 15.6in TN 1366 x 768 (HD) - UHD Graphics 620 - Wi-Fi, Bluetooth - kbd: US",659.99,truecurate_59,HP 2ST02UT ProBook 15.6&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Silver ,HP,0,0
0,buydig_44,Dell G3579-5965BLK 15.6in i5-8300H 8GB RAM 256GB SSD Gaming Notebook Laptop,Dell,43266,759.99,savingslots_555,ASUS S530UADB51RD 15.6 i5-8250u 8gb 256gb win10,ASUS,"vivobook s starry grey with red edges no touch screen 15.6inch fhd (1920*1080), matte, ips level wideview intel core i5-8250u 1.6ghz (turbo up to 3.4ghz) n/a 8gb ddr4 2x socket (one slot installed w/ 8gb, one s",743
0,bhphotovideo_73,15.6in Pavilion 15-cu0071nr Multi-Touch Notebook,HP,0,599.99,bhphotovideo_75,15.6in IdeaPad 330 Multi-Touch Notebook,Lenovo,0,949
0,bestbuy_730,Lenovo - 2-in-1 15.6in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce MX130 - 256GB Solid State Drive - Onyx Black,Lenovo,windows 10 home nvidia geforce mx130 2gb dedicated graphics 8th gen intel® core™ i7-8550u processor; 15.6in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; touch screen; backlit keyboard note: dvd/cd drive not included ,891.99,truecurate_147,Asus GM501GSXS74 ROG Zephyrus 15.6&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1070 1TB Hybrid Drive + 256GB SSD Black ,Asus,0,0
0,bestbuy_351,ASUS - VivoBook S15 15.6in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Starry Gray With Red Edges,ASUS,Windows 10 HomeTechnical details: 8th Gen Intel® Core™ i5-8250U processor; 15.6in display; 8GB memory; 256GB solid state driveSpecial features: fingerprint reader; backlit keyboard; outdoor screenNote: DVD/CD drive not included,699.99,buydig_44,Dell G3579-5965BLK 15.6in i5-8300H 8GB RAM 256GB SSD Gaming Notebook Laptop,Dell,43266,759.99
0,truecurate_491,Lenovo 20KN003TUS ThinkPad E480 14&ampquot Laptop Intel Core i5 4GB Memory 500GB Hard Drive Black ,Lenovo,0,0,bestbuy_332,ASUS - VivoBook 15 15.6in Laptop - Intel Core i5 - 8GB Memory - 1TB + 8GB Hybrid Hard Drive - Black,ASUS,Windows 10 HomeTechnical details: 8th Gen Intel® Core™ i5-8250U processor; 15.6in display; 8GB memory; hybrid hard drive (1TB hard drive with 8GB NAND flash memory)Special features: Bluetooth; outdoor screen; HDMI output,599.99
0,bestbuy_691,HP - ProBook 15.6in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black,HP,windows 10 pro 7th gen intel® core™ i5-7200u processor; 15.6in display; 4gb memory; 500gb hard drive special features: bluetooth; spill-resistant keyboard; displayport ,879.99,truecurate_307,HP 14-BA110NR Pavilion x360 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Silk Gold Finish In Natural Silver ,HP,0,0
0,bestbuy_22,Acer - 15.6in Laptop - Intel Core i5 - 8GB Memory - NVIDIA GeForce MX150 - 1TB Hard Drive + 256GB Solid State Drive - Obsidian Black,Acer,Windows 10 HomeNVIDIA GeForce MX150 2GB dedicated graphicsTechnical details: 8th Gen Intel® Core™ i5-8250U processor; 15.6in display; 8GB memory; 256GB solid state drive; 1TB hard driveSpecial features: Bluetooth; HDMI outputNote: DVD/CD drive not included,683.13,truecurate_275,Asus UX550VEDB71T 15.6&ampquot Touch-Screen Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1050 Ti 512GB Solid State Drive Matte black ,Asus,0,0
0,bestbuy_692,HP - ProBook 15.6in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Silver,HP,windows 10 pro 8th gen intel® core™ i5-8250u processor; 15.6in display; 4gb memory; 500gb hard drive special features: fingerprint reader; bluetooth; spill-resistant keyboard; hdmi output note: dvd/cd drive not included ,645.99,truecurate_1,HP 1GE45UT EliteBook 14&ampquot Laptop Intel Core i7 16GB Memory 512GB Solid State Drive Silver ,HP,0,0
0,microcenter_56,Lenovo ThinkPad X380 Yoga 13.3in 2-in-1 Laptop Computer - Black Intel Core i7-8650U Processor 1.9GHz  16GB DDR4 RAM  512GB Solid State Drive  Intel UHD Graphcis 620,Lenovo,"Intel Core i7-8650U Processor 1.9GHz 16GB DDR4 RAM 512GB Solid State Drive Intel UHD Graphcis 620 Microsoft Windows 10 Pro microSD Card Reader 2x2 Dual Band 802.11ac Wireless Bluetooth 4.1 13.3in Full HD IPS Touchscreen Display
 You work hard. You're flexible. When life says, inGo,in you never slow down. The sleek ThinkPad X380 Yoga is designed for you. This stylish powerhouse adapts to work with you-as a laptop, tablet, or anything in between. Moreover, hardware-level security features provide peace of mind when you're on-the-go.",1899.99,bestbuy_821,Lenovo - ThinkPad X1 Carbon 14in Laptop - Intel Core i5 - 8GB Memory - 256GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i5-8250u processor; 14in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; backlit keyboard; outdoor screen note: dvd/cd drive not included ,1529.99
1,antonline_249,HP ZBook 14u G5 14in Touchscreen LCD Mobile Workstation,HP,0,1676.48,techcrave_94,HP 3YE09UTABA SBUY ZBUG5/I7-8650U/8G/256G,HP,0,0
1,antonline_541,Lenovo IdeaPad 720S-15IKB 81AC003EUS 15.6in LCD Notebook,Lenovo,0,1190.69,savingslots_331,Lenovo 81AC003EUS Ip 720s 15.6 i5 8gb 256gb,Lenovo,cycle 2 2018 ideapad 720s-15ikb 15.6inch (fhd) core i5-7300hq 8gb 256gb nvidia geforce gtx 1050 ti windows 10 pro 802.11ac iron greyweight: 8.15 (lbs),1194
0,truecurate_495,HP 15-CR0076NR Pavilion x360 2-in-1 15.6&ampquot Touch-Screen Laptop Intel Core i3 8GB Memory 1TB Hard Drive Finish In Pale Gold And Ash Silver ,HP,0,0,bestbuy_411,Dell - Inspiron 15.6in Laptop - Intel Core i5 - 8GB Memory - 1TB Hard Drive - Silver,Dell,Windows 10 HomeTechnical details: 8th Gen Intel® Core™ i5-8250U processor; 15.6in display; 8GB memory; 1TB hard driveSpecial features: Bluetooth; HDMI output,669.99
0,antonline_1157,Lenovo IdeaPad 320S-15IKB 15.6in LCD Notebook,Lenovo,0,672.78,antonline_887,Lenovo ThinkPad P52s 20LB0019US 15.6in LCD Mobile Workstation Ultrabook,Lenovo,0,1827.08
0,antonline_239,HP EliteBook 745 G5 14in Touchscreen LCD Notebook,HP,0,1357.05,antonline_323,HP ProBook 450 G5 15.6in LCD Notebook,HP,0,840.43
0,antonline_926,Dell Inspiron 15 7000 15.6in Intel Core i7 (7th Gen) IPS LCD Gaming Notebook 16GB RAM 1 TB HDD 128GB SSD,Dell,0,1359,rlsteinway_35,Dell Inspiron 15 5570 15.6in Laptop Computer Intel Core i5-8250U,Dell,"Description
  
 
 
  
  Real entertainment.
 15in laptop delivering an exceptional viewing experience, a head-turning finish and an array of options designed to elevate your entertainment, wherever you go.
 Operating system
 With Windows 10 Home - get the best combination of Windows features you know and new improvements you'll love.
 Dell Inspiron 15 5000 5570 15.6in LCD Notebook - Intel Core i5 (8th Gen) i5-8250U Quad-core (4 Core) 1.60 GHz - 8 GB DDR4 SDRAM - 256 GB SSD - Windows 10 Home 64-bit (English) - 1920 x 1080 - Twisted nematic 
 Intel UHD Graphics 620 DDR4 SDRAM - Fast Ethernet - Network (RJ-45) - HDMI - 2 x USB 3.1 Ports - USB Type-C.",899
1,macmall_308,Lenovo ThinkPad P71 Intel Core i7-7700HQ Quad-Core 2.80GHz Notebook PC - 8GB RAM 500GB HDD 17.3in FHD IPS LCD Gigabit Ethernet 802.11ac Bluetooth 4.1 Fingerprint Reader - Black (20HK0013US),Lenovo,"Intel Core i7-7700HQ Quad-Core 2.80GHz, 8GB DDR4 SDRAM, 500GB SATA HDD, 17.3in FHD IPS LCD, NVIDIA Quadro M620, Gigabit Ethernet, 802.11ac, Bluetooth 4.1, Fingerprint Reader, Microsoft Windows 10 Pro 64-bit - Black",1435.88,massgenie_756,Lenovo 20hk0013us p71win10pi78gb500gb3yr,0,"$1604.02, NULL",1604.02
1,antonline_1156,Lenovo IdeaPad 320S-15IKB 80X50002US 15.6in LCD Notebook,Lenovo,0,648.17,truecurate_244,Lenovo 80X50002US 15.6&ampquot Laptop Intel Core i7 8GB Memory NVIDIA GeForce 920MX 1TB Hard Drive Platinum silver ,Lenovo,0,0
0,bestbuy_765,Lenovo - Legion Y520 15.6in Laptop - Intel Core i7 - 8GB Memory - NVIDIA GeForce GTX 1060 Max-Q - 1TB Hard Drive - Black,Lenovo,windows 10 home nvidia geforce gtx 1060 max-q 6gb dedicated graphics 7th gen intel® core™ i7-7700hq processor; 15.6in display; 8gb memory; 1tb hard drive special features: bluetooth; hdmi output note: dvd/cd drive not included ,1189.99,truecurate_514,Lenovo 81HG001HUS 17.3&ampquot Laptop Intel Core i5 16GB Memory NVIDIA GeForce GTX 1050 Ti 1TB Hard Drive + 128GB Solid State Black ,Lenovo,0,0
0,antonline_227,HP EliteBook 850 G3 15.6in Notebook,HP,0,1331.55,sdicraft_171,HP 14in EliteBook 840 G4 Notebook,0,"Designed for mobile professionals who require a rugged notebook with enhanced system and graphics performance in a managed-IT environment, the 14in EliteBook 840 G4 Notebook from HP features comprehensive security and a collaborative experience that can handle demanding tasks with efficiency. It is powered by a 2.7 GHz Intel Core i7-7500U Dual-Core processor and 16GB of 2133 MHz DDR4 RAM, allowing you to run multiple programs simultaneously and quickly access frequently used files and programs. When running more demanding programs or tasks, the processor can be boosted to achieve a speed of 3.5 GHz.; The 14in UWVA anti-glare display features IPS/FFS/VA LCD modes and a Quad HD 16:9 resolution of 2560 x 1440. Visuals are handled by the integrated Intel HD Graphics 620 chipset, and you can output video to an external display using the DisplayPort 1.2 and VGA outputs at resolutions up to 4096 x 2304 @ 60 Hz.; For storage of your files, this system comes with a 512GB M.2 NVMe PCIe SSD that uses a PCIe 3.0 x4 interface and Tri-Level Cell (TLC) NAND flash memory. There is also one 2.5in / 7mm drive bay available for a SATA hard drive or SSD. If you want to add external storage, optical drives, mice, keyboards, printers, memory card readers, and more, the EliteBook 840 G4 offers one USB 3.0 Type-C port, two USB 3.0 Type-A ports, one of which doubles as a charging port, and a docking connector. Built-in Bang & Olufsen stereo speakers, dual microphones, and a 720p webcam let you participate in video calls for work or with friends and family. Connect to the Internet via 802.11ac Wi-Fi or Gigabit Ethernet LAN for a more stable and reliable connection. Furthermore, to free up USB ports and reduce wire clutter, you can connect additional peripherals and devices using Bluetooth 4.2, while a built-in 3-in-1 media card reader supports SD/SDHC/SDXC formats.; The EliteBook 840 G4 Notebook operates using an included Smart AC adapter that runs using 90-265 VAC at 47-63 Hz, a power cord, and a 3-cell / 51Wh lithium-ion polymer long life battery that will last for up to 15.25 hours before recharging is required. The installed operating system is Windows 10 Pro (64-bit).",1179.71
0,truecurate_329,Asus C302CA-DHM4 Flip 12.5&ampquot Touch-Screen Chromebook Intel Core m3 4GB Memory 64GB eMMC Flash Metallic gray ,Asus,0,0,truecurate_83,Asus C213SAYS02 Flip 2-in-1 11.6&ampquot Touch-Screen Chromebook Intel Celeron 4GB Memory 32GB eMMC Flash Gray dark gray ,Asus,0,0
1,howardcomputer_1599,Lenovo ThinkPad E480 20KN,Lenovo,0,664.99,pcmg_40,Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi Bluetooth - black (20KN003TUS),Lenovo,"Lenovo ThinkPad E480 20KN - Core i5 7200U / 2.5 GHz - Win 10 Pro 64-bit - 4 GB RAM - 500 GB HDD - 14in TN 1366 x 768 (HD) - HD Graphics 620 - Wi-Fi, Bluetooth - black",629.99
0,bestbuy_678,HP - ProBook 14in Laptop - Intel Core i5 - 4GB Memory - 500GB Hard Drive - Black,HP,windows 10 pro 64-bit 6th gen intel® core™ i5 processor; 14in display; 4gb memory; 500gb hard drive special features: bluetooth; spill-resistant keyboard; displayport ,899.99,truecurate_76,Dell LATI7480J350V Latitude 14&ampquot Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Black ,Dell,0,0
1,antonline_56,HP ProBook 450 G5 15.6in LCD Notebook,HP,0,777.36,buydig_335,Hewlett Packard 15 in 450G5 i57200U 8GB/256,HP,"HPSmartBuyProBook450G5i5-7200U158GB/256PCInteli5-7200U,15.6FHDAGLEDUWVA,UMA,Webcam,8GBDDR4,256GBSSD,AC+BT,3CBatt,FPR,W10Pro64,1yrWrty",913.02
0,pcmg_674,HP Inc. ProBook 640 G2 - Core i5 6200U / 2.3 GHz - Win 7 Pro 64-bit (includes Win 10 Pro 64-bit License) - 4 GB RAM - 500 GB HDD - DVD SuperMulti - 14in 1366 x 768 (HD) - HD Graphics 520 - Bluetooth - kbd: US (V1P72UTABA),HP,HP ProBook 640 G2 - Core i5 6200U / 2.3 GHz - Win 7 Pro 64-bit (includes Win 10 Pro 64-bit License) - 4 GB RAM - 500 GB HDD - DVD SuperMulti - 14in 1366 x 768 (HD) - HD Graphics 520 - Bluetooth - kbd: US,889,macmall_628,ASUS VivoBook X540YA DB02 - E2 6110 / 1.5 GHz - Win 10 Home 64-bit - 4 GB RAM - 500 GB HDD - 15.6in 1366 x 768 (HD) - Radeon R2 - gold chocolate black (X540YA-DB02),ASUS,"ASUS VivoBook X540YA DB02 - E2 6110 / 1.5 GHz - Win 10 Home 64-bit - 4 GB RAM - 500 GB HDD - 15.6in 1366 x 768 (HD) - Radeon R2 - gold, chocolate black",317.99
0,antonline_227,HP EliteBook 850 G3 15.6in Notebook,HP,0,1331.55,sdicraft_147,HP 14in EliteBook 840 G4 Notebook,0,"Designed for mobile professionals who require a rugged notebook with enhanced system and graphics performance in a managed-IT environment, the 14in EliteBook 840 G4 Notebook from HP features comprehensive security and a collaborative experience that can handle demanding tasks with efficiency. It is powered by a 2.6 GHz Intel Core i5-7300U Dual-Core processor and 16GB of 2133 MHz DDR4 RAM, allowing you to run multiple programs simultaneously and quickly access frequently used files and programs. When running more demanding programs or tasks, the processor can be boosted to achieve a speed of 3.5 GHz.; The 14in UWVA anti-glare display features IPS/FFS/VA LCD modes and a Quad HD 16:9 resolution of 2560 x 1440. Visuals are handled by the integrated Intel HD Graphics 620 chipset, and you can output video to an external display using the DisplayPort 1.2 and VGA outputs at resolutions up to 4096 x 2304 @ 60 Hz.; For storage of your files, this system comes with a 512GB M.2 NVMe PCIe SSD that uses a PCIe 3.0 x4 interface and Tri-Level Cell (TLC) NAND flash memory. There is also one 2.5in / 7mm drive bay available for a SATA hard drive or SSD. If you want to add external storage, optical drives, mice, keyboards, printers, memory card readers, and more, the EliteBook 840 G4 offers one USB 3.0 Type-C port, two USB 3.0 Type-A ports, one of which doubles as a charging port, and a docking connector. Built-in Bang & Olufsen stereo speakers, dual microphones, and a 720p webcam let you participate in video calls for work or with friends and family. Connect to the Internet via 802.11ac Wi-Fi or Gigabit Ethernet LAN for a more stable and reliable connection. Furthermore, to free up USB ports and reduce wire clutter, you can connect additional peripherals and devices using Bluetooth 4.2, while a built-in 3-in-1 media card reader supports SD/SDHC/SDXC formats.; The EliteBook 840 G4 Notebook operates using an included Smart AC adapter that runs using 90-265 VAC at 47-63 Hz, a power cord, and a 3-cell / 51Wh lithium-ion polymer long life battery that will last for up to 15.25 hours before recharging is required. The installed operating system is Windows 10 Pro (64-bit).",1031.36
0,bestbuy_618,HP - EliteBook 14in Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Natural Silver Diamond Cut Design,HP,windows 10 pro 7th gen intel® core™ i7-7500u processor; 14in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; backlit keyboard note: dvd/cd drive not included ,1739.99,savingslots_118,Lenovo 20L7005FUS Ts t480s i7 8gb 256gb w10p,Lenovo,"thinkpad t480s, black, intel core i7-8550u (1.80ghz, 8mb), 14.0 1920x1080 with privacy guard, windows 10 pro 64, 8.0gb, 1x256gb ssd pcie, intel uhd 620, bluetooth 4.1, 720p hd camera, 3 cell li-polymer, 3 ye",1808
1,abt_34,Asus ZenBook Flip Slate Gray Notebook Computer,ASUS,1.60GHz (Turbo Boost Up To 3.40GHz) Intel Core i5-8250U Processor/ 14in FHD (1920 x 1080) Glossy Touchscreen LED Backlit Display/ 8GB LPDDR3 Memory/ 256GB SSD/ 6MB Cache/ Intel HD Graphics 620/ 802.11ac/ Bluetooth 4.2/ HD Webcam/ Windows 10 Home 64-Bit/ Slate Gray Finish,899,savingslots_446,ASUS UX461UADS51T 14.0 i5 8250u 8gb 256gb w10h,ASUS,"grey. touch screen. 14.0inch fhd (1920*1080), glossy, wv. intel core i5-8250u 1.6ghz (turbo up to 3.4ghz). 8gb lpddr3 (on board). intel hd. 256gb ssd. no optical drive. windows 10 home (64bit). 802.11ac. blueto",941
0,bestbuy_485,Dell - Latitude 14in Laptop - Intel Core i7 - 16GB Memory - 256GB Solid State Drive,Dell,windows 10 8th gen intel® core™ i7-8850h processor; 14in display; 16gb memory; 256gb solid state drive special features: cable lock slot; bluetooth; hdmi output note: dvd/cd drive not included ,2678.97,truecurate_175,Asus UX461UADS51T ZenBook Flip 2-in-1 14&ampquot Touch-Screen Laptop Intel Core i5 8GB Memory 256GB Solid State Drive Slate Gray ,Asus,0,0
0,bestbuy_828,Lenovo - ThinkPad X1 Yoga 2-in-1 14in Touch-Screen Laptop - Intel Core i7 - 16GB Memory - 512GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i7-8650u processor; 14in display; 16gb memory; 512gb solid state drive special features: fingerprint reader; touch screen; backlit keyboard note: dvd/cd drive not included ,2379.99,truecurate_350,MSI GS73 STEALTH-016 17.3&ampquot Laptop Intel Core i7 16GB Memory NVIDIA GeForce GTX 1070 2TB Hard Drive + 256GB Solid State Aluminum Black ,MSI,0,0
1,antonline_389,HP ZBook 17 G4 17.3in LCD Mobile Workstation,HP,0,2131.14,massgenie_160,HP COMMERCIAL SPECIALTY 1NL41UTABA ZBk17G4 i77820HQ 16G 1TB 17.3,0,"$2509.10, HP COMMERCIAL SPECIALTY 1NL41UT#ABA ZBk17G4 i77820HQ 16G 1TB 17.3",2509.1
0,microcenter_3,Samsung Chromebook Pro 12.3in - Black Intel Core M3-6Y30 Processor 900MHz  Chrome OS  4GB LPDDR3 RAM  32GB eMMC,Samsung,"Intel Core M3-6Y30 Processor 900MHz Chrome OS 4GB LPDDR3 RAM 32GB eMMC Intel HD Graphics 515 MicroSD Multimedia Card Reader Intel Dual Band Wireless-AC 7265 Bluetooth 4.1 12.3in LED Display with Touchscreen Panel
 The Samsung Chromebook Pro works at the speed of life. With the power of a Chromebook and the versatility of a tablet, the 360 degree rotating screen and Intel Core m3 processor help you get things done. Write and create more precisely with the built-in pen. Access your favorite apps right on your Samsung Chromebook Pro. Whether you're working, playing, or doing both at once, keep going from anywhere, even when you're offline.",599.99,microcenter_46,HP Chromebook 11-v010nr 11.6in Laptop Computer - Gray Intel Celeron N3060 Processor 1.6GHz  Chrome OS  4GB LPDDR3 Onboard RAM  16GB eMMC Storage,HP,"Intel Celeron N3060 Processor 1.6GHz Chrome OS 4GB LPDDR3 Onboard RAM 16GB eMMC Storage Intel HD Graphics 400 Micro SD Card Reader 2x2 802.11ac Wireless+Bluetooth 11.6in HD SVA AntiGlare WLED-backlit Display
 Lean, mean, amazing machine. The HP Chromebook 11-v010nr makes working online effortless. It's easy to use, fun to show off, and perfectly portable with power to last all day. Amazing, isn't it?",199.99
0,antonline_648,Lenovo ThinkPad X1 Carbon 6th Gen 20KH002FUS 14in LCD Ultrabook,Lenovo,0,193612,antonline_654,Lenovo ThinkPad T480 20L5000UUS 14in LCD Notebook,Lenovo,0,1431.32
0,antonline_1051,Dell Latitude 7000 7490 14.1in LCD Notebook,Dell,0,1225.28,antonline_722,Dell Latitude 5000 5591 15.6in LCD Notebook,Dell,0,1715.99
0,antonline_1074,MSI GS63VR Stealth Pro-674 15.6in LCD Gaming Notebook,MSI,0,1498.22,antonline_206,HP Pavilion Gaming 15-cx0000 15-cx0030nr 15.6in LCD Gaming Notebook,HP,0,892.99
0,microcenter_56,Lenovo ThinkPad X380 Yoga 13.3in 2-in-1 Laptop Computer - Black Intel Core i7-8650U Processor 1.9GHz  16GB DDR4 RAM  512GB Solid State Drive  Intel UHD Graphcis 620,Lenovo,"Intel Core i7-8650U Processor 1.9GHz 16GB DDR4 RAM 512GB Solid State Drive Intel UHD Graphcis 620 Microsoft Windows 10 Pro microSD Card Reader 2x2 Dual Band 802.11ac Wireless Bluetooth 4.1 13.3in Full HD IPS Touchscreen Display
 You work hard. You're flexible. When life says, inGo,in you never slow down. The sleek ThinkPad X380 Yoga is designed for you. This stylish powerhouse adapts to work with you-as a laptop, tablet, or anything in between. Moreover, hardware-level security features provide peace of mind when you're on-the-go.",1899.99,bestbuy_818,Lenovo - ThinkPad T480s 14in Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 256GB Solid State Drive - Black,Lenovo,windows 10 pro 8th gen intel® core™ i7-8550u processor; 14in display; 8gb memory; 256gb solid state drive special features: fingerprint reader; touch screen; backlit keyboard; outdoor screen note: dvd/cd drive not included ,1709.99
0,sdicraft_458,HP 17.3in ZBook 17 G4 Mobile Workstation,0,"Made for mobile creative and design professionals with demanding projects, the 17.3in ZBook 17 G4 Mobile Workstation from HP provides desktop workstation power, performance, and expandability in a device designed for the road. This system is powered by a 2.9 GHz Intel Core i7-7820HQ Quad-Core processor which allows you to run multiple applications simultaneously. If you need more power, the system can be overclocked to 3.9 GHz using Intel Turbo Boost 2.0 technology. The 16GB of 2400 MHz DDR4 RAM helps to ensure smooth multitasking and also allows the computer to quickly access frequently used files and programs.; The 17.3in UWVA IPS anti-glare display features a Full HD 1920 x 1080 screen resolution that is equipped with LED-backlighting, a 16:9 aspect ratio, 300 cd/m2 brightness, a 600:1 typical contrast ratio, a refresh rate of 60 Hz, 128 ppi, and viewing angles of 85/85/85/85. The dedicated NVIDIA Quadro P3000 graphics card has 6GB of discrete GDDR5 RAM and delivers a sharp, clear picture. You'll also be able to output video to an external display at resolutions up to 5120 x 2880 using the system's HDMI 1.4, VGA, and dual Thunderbolt 3 ports, the last of which supports DisplayPort 1.2.; For long-term storage of your files, this ZBook 17 G4 is equipped with a 1TB 7200 rpm SATA 2.5in / 7mm hard drive, which offers quick access to your data. The hard drive provides maximum transfer speeds of 600 MB/s.; If you want to add external storage, optical drives, memory card readers, and more, the ZBook 17 G4 offers two 40 Gb/s Thunderbolt 3 ports that also support 10 Gb/s USB 3.1 Type-C. There are also four 5 Gb/s USB 3.0 ports, with one of these ports doubling as a charging port. Gigabit Ethernet and 802.11ac dual-band Wi-Fi are built-in for wired and wireless networking and Bluetooth 4.2 technology will also allow you to connect additional compatible peripherals. Content from memory cards may be accessed via a built-in SD/SDHC/SDXC card reader that supports UHS-II flash media. Other integrated features include a 720p webcam, dual-array microphones, stereo speakers with Bang & Olufsen HD audio, and a smart card reader.; The ZBook 17 G4 includes a 200W Slim Smart AC adapter that operates using 100-240 VAC at 47-63 Hz and an HP Long Life 6-cell / 96Wh lithium-ion prismatic battery that lasts for up to 16.9 hours before recharging is required, and typically recharges in 3-5 hours. The installed operating system is Windows 10 Professional (64-bit) and also included is recovery media.; Photo is an authorized HP reseller with professional in-house technicians available for upgrades & installations on these workstations and laptops. Built with power and speed in mind, the Z Series is designed to enhance audio and video post-production workflows and more. Each HP Z series workstation or laptop features a range of top-tier processors and large RAM loadouts. The workstations are built with graphics flexibility in mind as well so that the end consumer can configure the graphics options to their needs, and each unit includes a 3/3/3 warranty - 3 years limited warranty for parts, 3 years limited warranty for labor, and 3 years of repairs performed at customer site for those parts not eligible for Customer Self Repair (CSR). For 24/7 customer service, please call 1-866-625-1175.",1353.86,antonline_153,HP ZBook 15 G5 15.6in Touchscreen LCD Mobile Workstation,HP,0,2022.99
1,savingslots_599,HP 15DB0040NR 15 ryz5 2500 8g 1t tch w10 2c,HP,"ryzen5 2500u, uma, 8gb, 15.6inch hd, touch, 1 tb hdd, dvd, 802.11ac 1x1 bt, hd webcam, single digital mic, none, standard, hd audio, acadpt 45 watt smart npfc ra, batt 3c 41 whr long life, opp chassis/id, win10",634,walmart_732,HP 15-DB0040NR Smoke Gray 15.6 inch Touch Laptop Windows 10 R5-2500U QC Processor 8GB Memory 1TB Hard Drive UMA Graphics DVD,HP,"HP 15-DB0040NR has both a responsive and reliable performance. It is a laptop with the power to surf, stream, and do so much more with the latest processors and graphics. Plus extensive quality testing ensures that you can keep going...and going. It has a sleek and stylish design makes this eye-catching laptop easy to take anywhere. With its beautiful brushed keyboard and color-matched hinge, the smartly designed HP 15-inch laptop looks as good as it performs. Stay Connected and Entertained: Stay connected for up to 7 hours and 30 minutes and enjoy crisp visuals on a beautiful HD display. Plus, easily store and enjoy your favorite music, movies, and photoswith ample storage.",625.04
1,cukusa_35,Alienware 17 GTX 1070 VR Ready Gaming Laptop,Alienware,0,1819.99,savingslots_97,Dell AW17R57092SLV 17.3 i7 8750h 16gb 1tb,Dell,"non touch. alienware 17 r5. epic silver. 8th generation intel core i7-8750h (6-core, 9mb cache, up to 3.9ghz w/ turbo boost). 16gb 2400mhz ddr4, (2x8gb). 1 tb [hybrid] (hdd) + 8 gb ssd. 17.3-inch fhd (1920 x",1872
0,pcmg_672,HP Inc. ZBook 14u G5 8th Gen Intel Core i7-8650U 1.9GHz Workstation - 8GB RAM 256GB SSD  Z Turbo Drive NVMe 14in IPS Touchscreen 1920 x 1080 (Full HD) Radeon Pro WX 3100 / HD Graphics 620 WiFi Bluetooth Microsoft Windows 10 Pro 64-bit - Turbo Silver (3YE09UTABA),HP,"8th Gen Intel Core i7-8650U 1.9GHz, 8GB RAM, 256GB SSD Z Turbo Drive, NVMe, 14in IPS Touchscreen 1920 x 1080 (Full HD), Radeon Pro WX 3100 / HD Graphics 620, WiFi, Bluetooth, Microsoft Windows 10 Pro 64-bit, Turbo Silver",1769.99,macmall_434,HP Inc. Pavilion Gaming 15-cx0020nr 8th Gen Intel Core i5-8300H Quad-Core 2.3GHz Notebook PC - 8GB RAM 1TB HDD (16GB SSD cache) 15.6in IPS 1920 x 1080 (Full HD) GF GTX 1050 Ti Wi-Fi Bluetooth Microsoft Windows 10 Home (3WF00UAABA),HP,"HP Pavilion Gaming 15-cx0020nr 8th Gen Intel Core i5-8300H Quad-Core 2.3GHz Notebook PC - 8GB RAM, 1TB HDD (16GB SSD cache), 15.6in IPS 1920 x 1080 (Full HD), GF GTX 1050 Ti, Wi-Fi, Bluetooth, Microsoft Windows 10 Home",883.99
